"Source","Unit","Year","Invdate.fuels","Invdate.trees","PlotID","InvID.fuels","count.ha_Live_ABCO","count.ha_Live_CADE","count.ha_Live_LIDE","count.ha_Live_OTHER","count.ha_Live_PILA","count.ha_Live_PIPO","count.ha_Live_PSME","count.ha_Live_QUKE","count.ha_Live_(all)","count.ha_Snag_ABCO","count.ha_Snag_CADE","count.ha_Snag_LIDE","count.ha_Snag_OTHER","count.ha_Snag_PILA","count.ha_Snag_PIPO","count.ha_Snag_PSME","count.ha_Snag_QUKE","count.ha_Snag_(all)","count.ha_(all)_(all)","BA.mha.sum_Live_ABCO","BA.mha.sum_Live_CADE","BA.mha.sum_Live_LIDE","BA.mha.sum_Live_OTHER","BA.mha.sum_Live_PILA","BA.mha.sum_Live_PIPO","BA.mha.sum_Live_PSME","BA.mha.sum_Live_QUKE","BA.mha.sum_Live_(all)","BA.mha.sum_Snag_ABCO","BA.mha.sum_Snag_CADE","BA.mha.sum_Snag_LIDE","BA.mha.sum_Snag_OTHER","BA.mha.sum_Snag_PILA","BA.mha.sum_Snag_PIPO","BA.mha.sum_Snag_PSME","BA.mha.sum_Snag_QUKE","BA.mha.sum_Snag_(all)","BA.mha.sum_(all)_(all)","pBA_Live_ABCO","pBA_Live_CADE","pBA_Live_LIDE","pBA_Live_OTHER","pBA_Live_PILA","pBA_Live_PIPO","pBA_Live_PSME","pBA_Live_QUKE","pBA_Live_(all)","pBA_Snag_ABCO","pBA_Snag_CADE","pBA_Snag_LIDE","pBA_Snag_OTHER","pBA_Snag_PILA","pBA_Snag_PIPO","pBA_Snag_PSME","pBA_Snag_QUKE","pBA_Snag_(all)","pBA_(all)_(all)","pBA_ABCO_(all)","pBA_CADE_(all)","pBA_LIDE_(all)","pBA_OTHER_(all)","pBA_PILA_(all)","pBA_PIPO_(all)","pBA_PSME_(all)","pBA_QUKE_(all)","fuelload_litter_tonha","fuelload_duff_tonha","fuelload_litterduff_tonha","fuelload_1h_tonha","fuelload_10h_tonha","fuelload_100h_tonha","fuelload_1000s_tonha","fuelload_1000r_tonha","fuelload_1000h_tonha","fuelload_1.100h_tonha","fuelload_1.1000h_tonha","fuelload_total_tonha","fuelload_surface_tonha","Treatment","disturbance","Timestep","C_litter_tonha","C_duff_tonha","C_litterduff_tonha","C_1h_tonha","C_10h_tonha","C_100h_tonha","C_1000h_tonha","C_1.100h_tonha","C_1.1000h_tonha","C_surface_tonha","C_total_tonha"
"FFS","0340",2009,2009-10-22,2009-06-01,"0340-00025",20091034025,49.4193229552755,123.548307388189,0,0,0,0,74.1289844329133,0,247.096614776378,0,49.4193229552755,0,0,24.7096614776378,0,0,0,74.1289844329133,321.225599209291,7.41228007235042,7.30600776341134,0,0,0,0,19.7783324301593,0,34.4966202659211,0,1.24984463847597,0,0,1.22265553971343,0,0,0,2.4725001781894,36.9691204441105,0.200499227011803,0.197624603335004,0,0,0,0,0.53499602350724,0,0.933119853854048,0,0.0338078002252034,0,0,0.0330723459207484,0,0,0,0.0668801461459517,1,0.200499227011803,0.231432403560208,0,0,0.0330723459207484,0,0.53499602350724,0,4.89061246387691,0,7.16215587064193,0.242875806290553,0.485237630876742,5.10827404387305,29.063471785282,0,29.063471785282,5.83638748104035,34.8998592663224,39.7904717301993,39.7904717301993,"Burn","Burn2","Post_burn2",1.80952661163446,0,2.64999767213752,0.121437903145277,0.242618815438371,2.55413702193653,14.531735892641,2.91819374052017,17.4499296331612,19.2594562447956,19.2594562447956
"FFS","0400",2009,2009-10-22,2009-06-01,"0400-00022",20091040022,0,74.1289844329133,0,0,0,24.7096614776378,98.838645910551,0,197.677291821102,0,123.548307388189,0,0,0,24.7096614776378,49.4193229552755,0,197.677291821102,395.354583642204,0,3.9255158908588,0,0,0,7.65377981896069,38.9155183536678,0,50.4948140634873,0,2.96956969039842,0,0,0,1.1744293366978,9.11729467683389,0,13.2612937039301,63.7561077674174,0,0.0615708208722386,0,0,0,0.120047789725209,0.610381024130767,0,0.791999634728215,0,0.0465770228827554,0,0,0,0.0184206561194439,0.143002686269586,0,0.208000365271785,1,0,0.108147843754994,0,0,0,0.138468445844653,0.753383710400353,0,10.33921831838,0,16.5790188837903,0.0977148752450091,0.259165639768429,5.06844180213442,0,0,0,5.42532231714786,5.42532231714786,15.7645406355279,15.7645406355279,"Burn","Burn2","Post_burn2",3.82551077780061,0,6.13423698700241,0.0488574376225046,0.129582819884215,2.53422090106721,0,2.71266115857393,2.71266115857393,6.53817193637454,6.53817193637454
"FFS","0400",2009,2009-10-22,2009-06-01,"0400-00023",20091040023,74.1289844329133,123.548307388189,0,0,0,0,74.1289844329133,0,271.806276254015,0,123.548307388189,0,0,0,0,0,0,123.548307388189,395.354583642204,8.26490381612861,9.09683978026308,0,0,0,0,6.35898874741261,0,23.7207323438043,0,3.59264835197584,0,0,0,0,0,0,3.59264835197584,27.3133806957801,0.302595416809956,0.333054332657858,0,0,0,0,0.232815879448971,0,0.868465628916786,0,0.131534371083214,0,0,0,0,0,0,0.131534371083214,1,0.302595416809956,0.464588703741072,0,0,0,0,0.232815879448971,0,5.55846646733987,3.86152516619251,11.6268912160261,0.145279636115924,1.1289218692615,3.81164331153444,4.88060005156572,0,4.88060005156572,5.08584481691187,9.96644486847759,19.38643650201,15.5249113358175,"Burn","Burn2","Post_burn2",2.05663259291575,1.42876431149123,4.30194974992966,0.0726398180579621,0.564460934630751,1.90582165576722,2.44030002578286,2.54292240845593,4.98322243423879,7.03985502715455,8.46861933864577
"FFS","0400",2009,2009-10-22,2009-06-01,"0400-00024",20091040024,24.7096614776378,24.7096614776378,0,0,24.7096614776378,0,123.548307388189,0,197.677291821102,49.4193229552755,49.4193229552755,0,0,0,0,0,0,98.838645910551,296.515937731653,11.5063644941524,4.16024262143186,0,0,7.70260763658135,0,41.6680022062663,0,65.0372169584319,1.1668412299054,1.27546177649635,0,0,0,0,0,0,2.44230300640175,67.4795199648336,0.170516395198852,0.0616519297054861,0,0,0.114147338934769,0,0.617491088080964,0,0.963806751920071,0.0172917832034592,0.0189014648764698,0,0,0,0,0,0,0.036193248079929,1,0.187808178402311,0.0805533945819559,0,0,0.114147338934769,0,0.617491088080964,0,26.0459342984138,10.4538013580341,51.1742793784161,0.162911983164763,1.01009939810908,1.5604825553626,30.7957838748927,0,30.7957838748927,2.73349393663644,33.5292778115292,70.029013467977,59.5752121099429,"Burn","Burn2","Post_burn2",9.63699569041309,3.86790650247262,18.934483370014,0.0814559915823813,0.50504969905454,0.780241277681298,15.3978919374464,1.36674696831822,16.7646389057646,26.4016345961777,30.2695410986503
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00101",20091060101,148.257968865827,420.064245119842,0,0,0,0,49.4193229552755,0,617.741536940944,0,49.4193229552755,0,0,0,0,0,0,49.4193229552755,667.160859896219,4.87338881145821,40.1383873695314,0,0,0,0,1.64516365474496,0,46.6569398357346,0,1.89382455584729,0,0,0,0,0,0,1.89382455584729,48.5507643915819,0.100377179896743,0.826730286794227,0,0,0,0,0.0338854326056751,0,0.960992899296645,0,0.039007100703355,0,0,0,0,0,0,0.039007100703355,1,0.100377179896743,0.865737387497582,0,0,0,0,0.0338854326056751,0,9.29515469332349,4.11794392187148,16.4226157481801,0.469737112409308,1.27363995237501,0,1.8601897380118,0,1.8601897380118,1.74337706478432,3.60356680279612,17.0166654179911,12.8987214961196,"Burn","Burn2","Post_burn2",3.43920723652969,1.52363925109245,6.07636782682662,0.234868556204654,0.636819976187505,0,0.930094869005901,0.871688532392159,1.80178340139806,5.24099063792775,6.7646298890202
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00103",20091060103,0,123.548307388189,0,0,0,24.7096614776378,74.1289844329133,0,222.38695329874,0,24.7096614776378,0,0,0,0,24.7096614776378,24.7096614776378,74.1289844329133,296.515937731653,0,14.1264155059546,0,0,0,5.61721734634077,23.0718230680563,0,42.8154559203517,0,0.436655761710961,0,0,0,0,1.31190797740715,5.87059412966958,7.6191578687877,50.4346137891394,0,0.280093658791863,0,0,0,0.111376233985366,0.457460092081138,0,0.848929984858367,0,0.00865785873837683,0,0,0,0,0.026012055587301,0.116400100815955,0.151070015141633,1,0,0.28875151753024,0,0,0,0.111376233985366,0.483472147668439,0.116400100815955,4.29579974565135,29.6241642222645,35.8234904157504,0.740844780639203,1.71284007309013,0,2.19705126828927,0,2.19705126828927,2.45368485372933,4.6507361220186,38.5707000899345,8.94653586766995,"Burn","Burn2","Post_burn2",1.589445905891,10.9609407622379,13.2546914538276,0.370422390319601,0.856420036545064,0,1.09852563414464,1.22684242686467,2.3253680610093,3.9148139669003,14.8757547291382
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00104",20091060104,0,74.1289844329133,0,0,0,98.838645910551,74.1289844329133,0,247.096614776378,24.7096614776378,0,0,0,0,0,0,0,24.7096614776378,271.806276254015,0,12.0066167416912,0,0,0,7.6401949730408,18.9852103115103,0,38.6320220262423,0.413677965183593,0,0,0,0,0,0,0,0.413677965183593,39.0456999914259,0,0.307501638959674,0,0,0,0.195673146459623,0.486230502095731,0,0.989405287515029,0.010594712484971,0,0,0,0,0,0,0,0.010594712484971,1,0.010594712484971,0.307501638959674,0,0,0,0.195673146459623,0.486230502095731,0,6.58204111241499,3.61704950602575,13.9927110505396,0.590333303731026,0.24846428868258,0,0,0,0,0.838797592413606,0.838797592413606,11.0378882108543,7.4208387048286,"Burn","Burn2","Post_burn2",2.43535521159355,1.33830831722953,5.17730308869965,0.295166651865513,0.12423214434129,0,0,0.419398796206803,0.419398796206803,2.85475400780035,4.19306232502988
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00105",20091060105,74.1289844329133,247.096614776378,0,0,0,24.7096614776378,0,0,345.935260686929,0,98.838645910551,0,0,0,0,0,0,98.838645910551,444.77390659748,19.3692539056658,20.3418706527621,0,0,0,10.4555960691711,0,0,50.166720627599,0,3.47894319162631,0,0,0,0,0,0,3.47894319162631,53.6456638192254,0.361059077783735,0.37918946666985,0,0,0,0.194901047443542,0,0,0.935149591897127,0,0.0648504081028733,0,0,0,0,0,0,0.0648504081028733,1,0.361059077783735,0.444039874772723,0,0,0,0.194901047443542,0,0,0,11.738293041269,11.600851600468,0.160973335126482,0.227515758151138,5.90234408651975,0,0,0,6.29083317979737,6.29083317979737,18.0291262210664,6.29083317979737,"Burn","Burn2","Post_burn2",0,4.34316842526953,4.29231509217315,0.080486667563241,0.113757879075569,2.95117204325987,0,3.14541658989868,3.14541658989868,3.14541658989868,7.48858501516821
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00106",20091060106,172.967630343464,148.257968865827,0,0,0,24.7096614776378,24.7096614776378,0,370.644922164566,0,0,0,0,24.7096614776378,24.7096614776378,0,0,49.4193229552755,420.064245119842,21.7296985119388,17.7270595101004,0,0,0,7.82535642292899,5.24763190962861,0,52.5297463545968,0,0,0,0,2.1391086523924,2.78762978968552,0,0,4.92673844207792,57.4564847966747,0.378194012196102,0.308530178496517,0,0,0,0.136196226598636,0.0913322826517977,0,0.914252699943052,0,0,0,0,0.0372300648040376,0.04851723525291,0,0,0.0857473000569476,1,0.378194012196102,0.308530178496517,0,0,0.0372300648040376,0.184713461851546,0.0913322826517977,0,6.98998625962552,3.80573821073843,14.9820875573951,0.137177213493832,0.234429319219543,0,0,0,0,0.371606532713375,0.371606532713375,11.1673310030773,7.3615927923389,"Burn","Burn2","Post_burn2",2.58629491606144,1.40812313797322,5.54337239623619,0.0685886067469159,0.117214659609771,0,0,0.185803266356687,0.185803266356687,2.77209818241813,4.18022132039135
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00107",20091060107,49.4193229552755,98.838645910551,0,0,0,0,74.1289844329133,0,222.38695329874,24.7096614776378,0,0,0,0,0,0,0,24.7096614776378,247.096614776378,13.343365580209,5.55237881745738,0,0,0,0,6.66590923058856,0,25.561653628255,0.408030550665465,0,0,0,0,0,0,0,0.408030550665465,25.9696841789204,0.513805462102609,0.213802323478552,0,0,0,0,0.25668041184726,0,0.984288197428421,0.0157118025715793,0,0,0,0,0,0,0,0.0157118025715793,1,0.529517264674188,0.213802323478552,0,0,0,0,0.25668041184726,0,13.132209606282,18.7560945353566,38.0142334919584,0.0410801080717164,0.691904302052941,4.92894938655985,14.8449047611265,0,14.8449047611265,5.66193379668451,20.506838557811,52.3951426994497,33.6390481640931,"Burn","Burn2","Post_burn2",4.85891755432435,6.93975497808194,14.0652663920246,0.0205400540358582,0.34595215102647,2.46447469327993,7.42245238056327,2.83096689834225,10.2534192789055,15.1123368332299,22.0520918113118
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00108",20091060108,0,74.1289844329133,0,0,0,0,0,24.7096614776378,98.838645910551,24.7096614776378,74.1289844329133,0,0,0,0,49.4193229552755,0,148.257968865827,247.096614776378,0,8.99637014122407,0,0,0,0,0,9.07964524671304,18.0760153879371,0.466251318893593,1.50584135637505,0,0,0,0,1.44257478823382,0,3.41466746350246,21.4906828514396,0,0.418617230704768,0,0,0,0,0,0.42249217065268,0.841109401357448,0.0216955097293412,0.0700694978742464,0,0,0,0,0.0671255910389643,0,0.158890598642552,1,0.0216955097293412,0.488686728579014,0,0,0,0,0.0671255910389643,0.42249217065268,12.8655857923083,4.19846001840393,28.3558622057448,0.315982676533529,1.54996700908208,0,0,0,0,1.86594968561561,1.86594968561561,18.9299954963278,14.7315354779239,"Burn","Burn2","Post_burn2",4.76026674315406,1.55343020680945,10.4916690161256,0.157991338266764,0.77498350454104,0,0,0.932974842807804,0.932974842807804,5.69324158596187,7.24667179277132
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00109",20091060109,49.4193229552755,49.4193229552755,0,0,0,49.4193229552755,49.4193229552755,0,197.677291821102,24.7096614776378,74.1289844329133,0,0,0,0,24.7096614776378,0,123.548307388189,321.225599209291,16.2230229975405,7.62400959947338,0,0,0,20.9237096035113,14.0389096913077,0,58.8096518918329,3.92990185539865,1.99289689644883,0,0,0,0,0.541239668371422,0,6.46403842021889,65.2736903120518,0.248538468102287,0.116800652192722,0,0,0,0.320553495650116,0.215077615869309,0,0.900970231814434,0.0602065217488255,0.0305313961401822,0,0,0,0,0.008291850296558,0,0.0990297681855657,1,0.308744989851113,0.147332048332904,0,0,0,0.320553495650116,0.223369466165867,0,7.93641916583195,7.29748201162922,21.2252035693994,0.199733917397054,0.494931920609229,0,6.17383114266305,0,6.17383114266305,0.694665838006282,6.86849698066933,22.1023981581305,14.8049161465013,"Burn","Burn2","Post_burn2",2.93647509135782,2.70006834430281,7.85332532067777,0.0998669586985268,0.247465960304614,0,3.08691557133152,0.347332919003141,3.43424849033466,6.37072358169249,9.0707919259953
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00113",20091060113,49.4193229552755,0,0,0,0,24.7096614776378,24.7096614776378,0,98.838645910551,24.7096614776378,0,0,0,0,0,0,0,24.7096614776378,123.548307388189,14.9632226076975,0,0,0,0,13.0810616124186,8.55643460956959,0,36.6007188296857,5.51329327505356,0,0,0,0,0,0,0,5.51329327505356,42.1140121047392,0.355302709475492,0,0,0,0,0.310610672283739,0.20317310514822,0,0.86908648690745,0.130913513092549,0,0,0,0,0,0,0,0.130913513092549,1,0.486216222568041,0,0,0,0,0.310610672283739,0.20317310514822,0,3.85898571047409,0,7.05212015984878,0.170927553343248,0,0,18.7112320575275,0,18.7112320575275,0.170927553343248,18.8821596108708,22.7411453213449,22.7411453213449,"Burn","Burn2","Post_burn2",1.42782471287541,0,2.60928445914405,0.0854637766716238,0,0,9.35561602876377,0.0854637766716238,9.4410798054354,10.8689045183108,10.8689045183108
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00115",20091060115,98.838645910551,123.548307388189,0,0,0,24.7096614776378,24.7096614776378,0,271.806276254015,49.4193229552755,0,0,0,0,0,0,0,49.4193229552755,321.225599209291,17.5708337820216,28.9097165329044,0,0,0,12.6074356628827,4.49000505267598,0,63.5779910304848,1.58426473117834,0,0,0,0,0,0,0,1.58426473117834,65.1622557616631,0.269647414391063,0.443657393302103,0,0,0,0.193477581699989,0.0689049972287421,0,0.975687386621898,0.0243126133781023,0,0,0,0,0,0,0,0.0243126133781023,1,0.293960027769166,0.443657393302103,0,0,0,0.193477581699989,0.0689049972287421,0,9.87698593165938,0,15.2814089575514,0.0800340170277044,0.460122242340428,5.9290989791693,3.06960429672028,0,3.06960429672028,6.46925523853744,9.53885953525772,19.4158454669171,19.4158454669171,"Burn","Burn2","Post_burn2",3.65448479471397,0,5.654121314294,0.0400170085138522,0.230061121170214,2.96454948958465,1.53480214836014,3.23462761926872,4.76942976762886,8.42391456234283,8.42391456234283
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00116",20091060116,98.838645910551,49.4193229552755,0,0,0,0,49.4193229552755,0,197.677291821102,24.7096614776378,0,0,0,0,0,0,0,24.7096614776378,222.38695329874,16.5754915283936,11.6968822547176,0,0,0,0,8.11151149877024,0,36.3838852818814,5.10730045127608,0,0,0,0,0,0,0,5.10730045127608,41.4911857331574,0.399494283797904,0.281912460394451,0,0,0,0,0.195499630956268,0,0.876906375148623,0.123093624851377,0,0,0,0,0,0,0,0.123093624851377,1,0.522587908649281,0.281912460394451,0,0,0,0,0.195499630956268,0,13.466866058641,0,19.2972818572675,0.308393288520476,0.22726356780285,0,1.59997335995881,0,1.59997335995881,0.535656856323326,2.13563021628214,15.6024962749231,15.6024962749231,"Burn","Burn2","Post_burn2",4.98274044169717,0,7.13999428718899,0.154196644260238,0.113631783901425,0,0.799986679979406,0.267828428161663,1.06781510814107,6.05055554983824,6.05055554983824
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00117",20091060117,49.4193229552755,98.838645910551,0,0,24.7096614776378,24.7096614776378,0,0,197.677291821102,0,24.7096614776378,0,0,0,0,0,0,24.7096614776378,222.38695329874,3.64900605562067,14.8410754359549,0,0,26.2040809918069,3.23055398744237,0,0,47.9247164708248,0,0.270221992269485,0,0,0,0,0,0,0.270221992269485,48.1949384630943,0.075713470583948,0.307938466345788,0,0,0.543710228240521,0.0670309806478163,0,0,0.994393145818074,0,0.00560685418192639,0,0,0,0,0,0,0.00560685418192639,1,0.075713470583948,0.313545320527714,0,0,0.543710228240521,0.0670309806478163,0,0,13.2674286630085,26.1295715401413,51.3705618612308,0.596904578554297,1.50237061862137,0,5.73222607209711,0,5.73222607209711,2.09927519717567,7.83150126927278,47.2285014724226,21.0989299322813,"Burn","Burn2","Post_burn2",4.90894860531314,9.66794146985229,19.0071078886554,0.298452289277149,0.751185309310684,0,2.86611303604856,1.04963759858783,3.91575063463639,8.82469923994953,18.4926407098018
"FFS","0060",2009,2009-10-22,2009-06-01,"0060-00119",20091060119,172.967630343464,74.1289844329133,0,0,0,49.4193229552755,0,0,296.515937731653,24.7096614776378,0,0,0,0,0,24.7096614776378,24.7096614776378,74.1289844329133,370.644922164566,42.0508619781344,2.61981812872931,0,0,0,11.9773316952725,0,0,56.6480118021362,0.991227986006624,0,0,0,0,0,0.715416799987238,7.31633224631046,9.02297703230432,65.6709888344405,0.640326310361285,0.0398930817888853,0,0,0,0.182383909666228,0,0,0.862603301816398,0.015093848952169,0,0,0,0,0,0.0108939550429313,0.111408894188502,0.137396698183602,1,0.655420159313454,0.0398930817888853,0,0,0,0.182383909666228,0.0108939550429313,0.111408894188502,14.687513828,0,26.5408089642261,0.520014705605825,1.17093227658697,0,4.42264278182055,0,4.42264278182055,1.6909469821928,6.11358976401335,20.8011035920133,20.8011035920133,"Burn","Burn2","Post_burn2",5.43438011635999,0,9.82009931676367,0.260007352802912,0.585466138293486,0,2.21132139091028,0.845473491096398,3.05679488200667,8.49117499836667,8.49117499836667
"FFS","0340",2010,2010-06-15,2010-06-15,"0340-00013",20100634013,74.1289844329133,148.257968865827,148.257968865827,0,0,0,24.7096614776378,0,395.354583642204,0,74.1289844329133,0,0,0,0,0,0,74.1289844329133,469.483568075117,14.0609559555434,24.770336353421,12.5518348292249,0,0,0,1.1271734798193,0,52.5103006180086,0,2.39203907649813,0,0,0,0,0,0,2.39203907649813,54.9023396945068,0.256108501637323,0.451170869788986,0.22862112797136,0,0,0,0.0205305181180117,0,0.95643101751568,0,0.0435689824843196,0,0,0,0,0,0,0.0435689824843196,1,0.256108501637323,0.494739852273306,0.22862112797136,0,0,0,0.0205305181180117,0,11.2604604224343,30.8367878510771,48.711522346349,0.695432543220457,0.87463840223269,0,14.868435504986,0,14.868435504986,1.57007094545315,16.4385064504392,58.5357547239506,27.6989668728734,"Burn","None","Post_8",4.16637035630069,11.4096115048985,18.0232632681491,0.347716271610229,0.437319201116345,0,7.434217752493,0.785035472726573,8.21925322521958,12.3856235815203,23.7952350864188
"FFS","0340",2010,2010-06-15,2010-06-15,"0340-00024",20100634024,271.806276254015,98.838645910551,0,0,0,0,123.548307388189,74.1289844329133,568.322213985668,49.4193229552755,0,0,0,0,0,0,0,49.4193229552755,617.741536940944,37.1168653469508,2.85349688547427,0,0,0,0,16.9274360723326,19.2444673924302,76.1422656971878,1.17567137975333,0,0,0,0,0,0,0,1.17567137975333,77.3179370769411,0.480055039621851,0.0369060142232543,0,0,0,0,0.218932846791911,0.248900424920539,0.984794325557556,0.015205674442444,0,0,0,0,0,0,0,0.015205674442444,1,0.495260714064295,0.0369060142232543,0,0,0,0,0.218932846791911,0.248900424920539,25.3987397337225,21.1471082116666,66.8366027368833,0.41276651267069,1.16675550057397,1.51057377840862,6.63235347334646,0,6.63235347334646,3.09009579165328,9.72244926499974,56.2682972103888,35.1211889987222,"Burn","None","Post_8",9.39753370147732,7.82443003831664,24.7295430126468,0.206383256335345,0.583377750286985,0.755286889204311,3.31617673667323,1.54504789582664,4.86122463249987,14.2587583339772,22.0831883722938
"FFS","0340",2010,2010-06-15,2010-06-15,"0340-00025",20100634025,49.4193229552755,123.548307388189,0,0,0,0,74.1289844329133,0,247.096614776378,0,0,0,0,0,0,0,0,0,247.096614776378,7.41228007235042,7.30600776341134,0,0,0,0,19.7783324301593,0,34.4966202659211,0,0,0,0,0,0,0,0,0,34.4966202659211,0.214869747100209,0.211789088527866,0,0,0,0,0.573341164371925,0,1,0,0,0,0,0,0,0,0,0,1,0.214869747100209,0.211789088527866,0,0,0,0,0.573341164371925,0,11.1512573711338,10.7786699639165,26.8625455052539,0.313385363794256,0,5.04812308577999,17.1594588957591,0,17.1594588957591,5.36150844957425,22.5209673453334,44.4508946803837,33.6722247164672,"Burn","None","Post_8",4.12596522731952,3.98810788664909,9.93914183694393,0.156692681897128,0,2.52406154289,8.57972944787957,2.68075422478712,11.2604836726667,15.3864488999862,19.3745567866353
"FFS","0400",2010,2010-06-13,2010-06-13,"0400-00022",20100640022,0,74.1289844329133,0,0,0,24.7096614776378,98.838645910551,0,197.677291821102,0,98.838645910551,0,0,0,0,49.4193229552755,0,148.257968865827,345.935260686929,0,3.9255158908588,0,0,0,7.65377981896069,38.9155183536678,0,50.4948140634873,0,2.63142346852945,0,0,0,0,9.11729467683389,0,11.7487181453633,62.2435322088506,0,0.0630670489214398,0,0,0,0.122965062350243,0.625213849096666,0,0.811245960368349,0,0.0422762554621744,0,0,0,0,0.146477784169477,0,0.188754039631651,1,0,0.105343304383614,0,0,0,0.122965062350243,0.771691633266143,0,13.5703422520917,15.3754685610259,36.4718157499256,0.347592361074779,0.777207809225182,1.6784069677826,6.65877889045833,0,6.65877889045833,2.80320713808256,9.46198602854089,38.4077968416585,23.0323282806326,"Burn","None","Post_8",5.02102663327394,5.68892336757959,13.4945718274725,0.17379618053739,0.388603904612591,0.839203483891299,3.32938944522916,1.40160356904128,4.73099301427044,9.75201964754438,15.440943015124
"FFS","0400",2010,2010-06-13,2010-06-13,"0400-00023",20100640023,74.1289844329133,123.548307388189,0,0,0,0,74.1289844329133,0,271.806276254015,0,74.1289844329133,0,0,0,0,0,0,74.1289844329133,345.935260686929,8.26490381612861,9.09683978026308,0,0,0,0,6.35898874741261,0,23.7207323438043,0,2.22197621250377,0,0,0,0,0,0,2.22197621250377,25.9427085563081,0.318582918903391,0.350651118811229,0,0,0,0,0.245116608915779,0,0.9143506466304,0,0.0856493533695997,0,0,0,0,0,0,0.0856493533695997,1,0.318582918903391,0.436300472180829,0,0,0,0,0.245116608915779,0,12.4088874463635,7.68860484479075,25.0939380700282,0.0864891621140312,0,0,63.9095927157716,0,63.9095927157716,0.0864891621140312,63.9960818778857,84.0935741690399,76.4049693242491,"Burn","None","Post_8",4.59128835515449,2.84478379257258,9.28475708591043,0.0432445810570156,0,0,31.9547963578858,0.0432445810570156,31.9980409389428,36.5893292940973,39.4341130866699
"FFS","0400",2010,2010-06-12,2010-06-12,"0400-00024",20100640024,49.4193229552755,24.7096614776378,0,0,24.7096614776378,0,98.838645910551,0,197.677291821102,0,49.4193229552755,0,0,0,0,0,0,49.4193229552755,247.096614776378,17.376958623822,4.16024262143186,0,0,7.70260763658135,0,35.7974080765967,0,65.0372169584319,0,1.27546177649635,0,0,0,0,0,0,1.27546177649635,66.3126787349282,0.262045795092714,0.0627367601610788,0,0,0.116155881251171,0,0.53982750749204,0,0.980765943997003,0,0.0192340560029968,0,0,0,0,0,0,0.0192340560029968,1,0.262045795092714,0.0819708161640757,0,0,0.116155881251171,0,0.53982750749204,0,6.61098900484641,24.6622727160985,34.638034824815,0.330198684520068,0.998240892602491,1.55236202126,23.2262755275139,0,23.2262755275139,2.88080159838255,26.1070771258965,57.3803388468414,32.7180661307429,"Burn","None","Post_8",2.44606593179317,9.12504090495645,12.8160728851816,0.165099342260034,0.499120446301246,0.776181010629998,11.613137763757,1.44040079919128,13.0535385629482,15.4996044947414,24.6246453996979
"FFS","0060",2010,2010-06-09,2010-06-09,"0060-00101",20100660101,148.257968865827,420.064245119842,0,0,0,0,49.4193229552755,0,617.741536940944,0,49.4193229552755,0,0,0,0,0,0,49.4193229552755,667.160859896219,4.87338881145821,40.1383873695314,0,0,0,0,1.64516365474496,0,46.6569398357346,0,1.89382455584729,0,0,0,0,0,0,1.89382455584729,48.5507643915819,0.100377179896743,0.826730286794227,0,0,0,0,0.0338854326056751,0,0.960992899296645,0,0.039007100703355,0,0,0,0,0,0,0.039007100703355,1,0.100377179896743,0.865737387497582,0,0,0,0,0.0338854326056751,0,24.787079182196,30.8845794140361,63.6376360241977,0.421143618022138,2.33500657935418,0,0,0,0,2.75615019737632,2.75615019737632,58.4278087936084,27.5432293795723,"Burn","None","Post_8",9.1712192974125,11.4272943831934,23.5459253289532,0.210571809011069,1.16750328967709,0,0,1.37807509868816,1.37807509868816,10.5492943961007,21.976588779294
"FFS","0060",2010,2010-06-09,2010-06-09,"0060-00103",20100660103,0,123.548307388189,0,0,0,24.7096614776378,74.1289844329133,0,222.38695329874,0,24.7096614776378,0,0,0,0,24.7096614776378,24.7096614776378,74.1289844329133,296.515937731653,0,14.1264155059546,0,0,0,5.61721734634077,23.0718230680563,0,42.8154559203517,0,0.436655761710961,0,0,0,0,1.31190797740715,5.87059412966958,7.6191578687877,50.4346137891394,0,0.280093658791863,0,0,0,0.111376233985366,0.457460092081138,0,0.848929984858367,0,0.00865785873837683,0,0,0,0,0.026012055587301,0.116400100815955,0.151070015141633,1,0,0.28875151753024,0,0,0,0.111376233985366,0.483472147668439,0.116400100815955,6.44369961847702,27.772653958373,37.6146649365379,0.264587421656858,0.978765756051502,0,0,0,0,1.24335317770836,1.24335317770836,35.4597067545584,7.68705279618539,"Burn","None","Post_8",2.3841688588365,10.275881964598,13.917426026519,0.132293710828429,0.489382878025751,0,0,0.62167658885418,0.62167658885418,3.00584544769068,13.2817274122887
